CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
714848958,Attrited Customer,47,F,Graduate,Single,Less than $40K,Gold,15109,0.494,2315,43,0.303
714987633,Existing Customer,42,M,Graduate,Married,$60K - $80K,Blue,4953,0.68,4026,53,0.828
717684858,Existing Customer,50,M,Uneducated,Single,$120K +,Blue,22304,0.463,5002,60,0.5
767376483,Existing Customer,27,F,College,Married,Less than $40K,Blue,1893,0.691,5176,91,0.784
709901058,Existing Customer,38,M,High School,Single,$40K - $60K,Blue,2232,0.557,4185,80,0.778
823149483,Existing Customer,52,F,Post-Graduate,Single,$40K - $60K,Blue,1766,0.769,4643,76,0.617
780073158,Existing Customer,59,M,High School,Single,Less than $40K,Blue,3790,0.597,4455,85,0.604
779998083,Existing Customer,33,M,High School,Married,$40K - $60K,Blue,6392,0.682,4069,66,0.737
713144208,Attrited Customer,51,F,High School,Married,Unknown,Blue,9989,0.52,2053,49,0.485
771594783,Attrited Customer,56,F,College,Married,Unknown,Blue,1438.3,0.859,2264,37,0.423
816613158,Existing Customer,48,F,Doctorate,Married,Less than $40K,Blue,2559,0.57,4117,69,0.643
770774133,Existing Customer,53,M,Graduate,Single,$80K - $120K,Silver,34516,0.615,4826,70,0.667
712300683,Existing Customer,41,F,Graduate,Single,Less than $40K,Blue,1438.3,0.824,4897,96,0.778
714536208,Existing Customer,50,F,Uneducated,Married,Less than $40K,Blue,2473,0.648,4203,73,0.872
784880958,Existing Customer,34,F,Graduate,Single,$40K - $60K,Blue,4022,0.579,3776,84,0.826
713784558,Existing Customer,59,F,Graduate,Single,$40K - $60K,Blue,3510,0.717,4833,77,0.75
719305608,Attrited Customer,57,F,High School,Single,Less than $40K,Blue,2347,0.845,2447,47,0.621
720190083,Attrited Customer,56,F,Unknown,Single,Less than $40K,Blue,1632,0.621,2509,47,0.424
708323208,Attrited Customer,49,F,Uneducated,Married,Less than $40K,Blue,1522,0.482,2241,36,0.8
781183233,Existing Customer,44,F,High School,Single,Less than $40K,Blue,2085,0.664,3805,79,0.795
718825908,Existing Customer,60,F,Doctorate,Single,Unknown,Blue,3803,0.565,4575,78,0.592
716963283,Attrited Customer,47,F,Graduate,Unknown,Less than $40K,Blue,3165,0.748,2751,49,1.042
714924483,Existing Customer,60,F,Unknown,Single,Less than $40K,Blue,4628,0.611,4226,92,0.736
779922183,Existing Customer,52,F,High School,Married,Less than $40K,Blue,2253,0.55,4758,81,0.723
719449533,Attrited Customer,49,F,Uneducated,Single,$40K - $60K,Blue,2655,0.751,2386,49,0.485
712559058,Existing Customer,54,M,High School,Single,$80K - $120K,Blue,20882,0.828,4765,76,0.767
717853233,Existing Customer,41,M,College,Married,$80K - $120K,Blue,3306,0.814,4772,76,0.9
790069233,Existing Customer,45,F,High School,Divorced,Less than $40K,Blue,2052,0.77,4289,72,0.674
794576058,Existing Customer,42,M,Graduate,Married,$80K - $120K,Blue,8480,0.668,4070,76,0.49
779877858,Existing Customer,53,F,College,Unknown,Less than $40K,Blue,2081,1.06,4428,80,0.778
772334133,Existing Customer,53,F,Graduate,Married,Unknown,Blue,4637,0.709,4583,86,0.911
714139308,Existing Customer,53,M,Uneducated,Married,$60K - $80K,Blue,1438.3,0.895,4722,81,0.841
806634783,Existing Customer,38,F,College,Married,Less than $40K,Blue,3420,0.843,4267,75,0.596
720101658,Existing Customer,26,F,Graduate,Single,Less than $40K,Blue,3416,0.783,4614,70,1
719925483,Existing Customer,46,M,Graduate,Married,$80K - $120K,Blue,2171,0.7,4531,88,0.833
719572833,Existing Customer,57,F,Graduate,Unknown,$40K - $60K,Blue,2791,0.672,5440,83,0.66
720729108,Existing Customer,32,F,Unknown,Single,Less than $40K,Blue,4445,0.84,5373,87,0.776
819214233,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,1530,0.642,5138,84,0.68
718896108,Existing Customer,48,F,High School,Unknown,Less than $40K,Blue,1438.3,0.885,5014,84,0.909
713723433,Existing Customer,52,F,High School,Single,Less than $40K,Blue,5721,0.57,4188,79,0.881
708514383,Existing Customer,38,F,College,Married,Unknown,Blue,3809,0.9,4314,81,0.976
716961033,Existing Customer,48,F,High School,Single,Less than $40K,Blue,3520,0.539,3630,78,0.696
778819083,Attrited Customer,41,F,Doctorate,Married,$40K - $60K,Blue,1604,0.644,2264,47,0.516
714773508,Attrited Customer,54,F,Graduate,Married,$40K - $60K,Blue,1632,0.721,2532,43,0.483
814181433,Existing Customer,46,M,College,Married,$40K - $60K,Blue,3914,0.636,4242,64,0.73
711984633,Existing Customer,36,F,Graduate,Married,Less than $40K,Blue,2328,0.599,4373,89,0.935
710662158,Existing Customer,41,M,Unknown,Married,$120K +,Blue,34516,0.434,2051,41,1.05
711356733,Existing Customer,45,F,Unknown,Single,Less than $40K,Blue,3883,0.951,4667,90,0.8
711456108,Attrited Customer,46,F,Unknown,Married,$40K - $60K,Blue,1438.3,0.786,2488,44,0.692
780727833,Existing Customer,51,F,High School,Single,Less than $40K,Blue,3229,0.622,4526,95,0.638
771471708,Existing Customer,44,F,Graduate,Unknown,Less than $40K,Blue,3080,0.973,5097,77,0.833
714320358,Existing Customer,38,F,College,Single,Less than $40K,Blue,2569,1.009,4126,56,0.931
720700008,Existing Customer,50,F,High School,Single,Less than $40K,Blue,4517,0.625,4686,81,0.761
713027058,Attrited Customer,46,F,Doctorate,Single,Less than $40K,Blue,2292,0.568,2595,31,0.409
778228458,Existing Customer,52,F,Uneducated,Single,Less than $40K,Blue,2510,1.043,4943,70,0.489
781137783,Attrited Customer,40,M,High School,Unknown,Less than $40K,Blue,2420,0.818,2478,43,0.433
719821908,Attrited Customer,38,F,High School,Single,Less than $40K,Blue,2703,0.882,2752,43,0.433
720537633,Existing Customer,44,F,Doctorate,Married,Less than $40K,Blue,3047,0.842,4961,85,0.635
712378983,Attrited Customer,54,M,Unknown,Single,$80K - $120K,Blue,7570,0.709,2599,61,0.848
763681908,Existing Customer,34,F,Unknown,Married,Less than $40K,Blue,5795,0.86,5674,78,0.857
721164483,Existing Customer,46,F,College,Married,$40K - $60K,Blue,1441,0.563,4894,84,0.826
715447008,Existing Customer,50,F,Graduate,Married,Less than $40K,Blue,2999,0.678,5119,83,0.766
769676358,Existing Customer,38,M,High School,Single,$60K - $80K,Blue,1438.3,0.842,5066,76,0.9
710487033,Existing Customer,44,F,High School,Married,$40K - $60K,Blue,1438.3,0.926,4445,78,0.773
714197133,Attrited Customer,51,F,College,Married,$40K - $60K,Blue,4762,0.526,2811,52,0.3
718488783,Existing Customer,40,M,College,Unknown,$40K - $60K,Blue,4802,0.532,4821,66,0.65
715663458,Existing Customer,51,F,Unknown,Married,Less than $40K,Blue,2268,0.717,5016,88,0.66
717865008,Existing Customer,51,F,Unknown,Married,$40K - $60K,Blue,1438.3,0.747,4425,81,1.077
771400608,Existing Customer,56,F,Graduate,Married,Unknown,Blue,8204,0.915,4727,76,0.949
708148158,Existing Customer,39,F,Unknown,Married,Unknown,Blue,1827,0.563,4207,86,0.792
720589008,Existing Customer,47,F,Doctorate,Unknown,Unknown,Blue,4072,0.678,4317,83,0.886
784795083,Existing Customer,31,F,High School,Divorced,Less than $40K,Blue,1984,1.05,4794,73,0.921
809844108,Existing Customer,48,M,Doctorate,Single,$60K - $80K,Blue,8086,0.792,4775,78,0.66
711521958,Existing Customer,51,F,Unknown,Single,Less than $40K,Blue,1588,0.615,4660,68,0.619
711833508,Existing Customer,47,M,High School,Single,$40K - $60K,Blue,1536,0.913,4643,89,0.745
713146683,Existing Customer,35,F,High School,Unknown,Unknown,Blue,4460,0.916,5473,79,0.756
716968683,Existing Customer,46,F,High School,Single,Unknown,Blue,11287,0.672,5157,72,0.946
716279508,Attrited Customer,48,M,College,Married,$80K - $120K,Blue,3430,0.869,2639,46,0.643
771336783,Existing Customer,51,F,High School,Single,Less than $40K,Blue,1759,0.61,4351,81,0.688
717502083,Attrited Customer,41,M,Doctorate,Single,$120K +,Blue,6314,0.903,2718,44,0.63
714843483,Existing Customer,57,F,Uneducated,Single,Unknown,Blue,7176,0.665,5063,83,0.93
709745508,Attrited Customer,58,F,Unknown,Divorced,$40K - $60K,Blue,2295,0.376,2140,40,0.429
711382458,Attrited Customer,43,M,Graduate,Married,$60K - $80K,Blue,1438.3,0.713,2389,49,0.361
712190358,Existing Customer,48,F,Uneducated,Married,Less than $40K,Blue,1843,0.762,5199,73,0.738
788805858,Existing Customer,49,M,College,Divorced,$40K - $60K,Blue,2181,0.758,4997,89,0.712
709102458,Attrited Customer,47,M,High School,Single,$80K - $120K,Blue,4754,0.618,2607,41,0.367
712533708,Existing Customer,43,M,High School,Single,$80K - $120K,Blue,11247,0.63,4894,85,0.977
720326733,Existing Customer,55,M,Graduate,Single,$120K +,Blue,16258,0.623,3761,58,0.657
713605908,Existing Customer,49,M,Graduate,Married,$120K +,Blue,34516,0.569,3863,69,0.643
711598533,Existing Customer,43,M,High School,Married,$60K - $80K,Blue,4255,0.55,3607,75,0.471
795855258,Existing Customer,48,F,College,Single,Less than $40K,Blue,1438.3,0.707,5045,82,0.745
826783233,Existing Customer,57,F,High School,Single,Less than $40K,Blue,3029,0.7,4750,89,0.978
789228108,Existing Customer,56,F,Graduate,Single,Unknown,Blue,9091,0.743,4378,86,0.654
785230083,Existing Customer,50,M,Uneducated,Single,$60K - $80K,Blue,3318,0.883,4905,80,0.739
807946833,Attrited Customer,44,F,Graduate,Single,Less than $40K,Blue,1791,0.735,2771,36,0.5
711011508,Existing Customer,43,F,Graduate,Single,Less than $40K,Blue,1620,0.675,4387,91,0.655
718632933,Existing Customer,58,F,College,Single,Less than $40K,Blue,1552,0.762,4731,71,0.651
717284133,Existing Customer,53,F,High School,Married,Less than $40K,Blue,3472,0.75,4520,84,0.68
711701058,Existing Customer,48,F,Graduate,Married,Less than $40K,Silver,10973,0.802,4892,94,0.593
712228458,Existing Customer,50,M,Unknown,Unknown,$120K +,Blue,25645,0.757,4302,63,0.5
717146208,Attrited Customer,59,F,Graduate,Single,Less than $40K,Blue,4257,0.703,2828,50,1.083
719028783,Existing Customer,42,F,Graduate,Married,Less than $40K,Blue,3422,0.506,4486,74,0.682
713274183,Existing Customer,45,F,Graduate,Single,Less than $40K,Blue,4977,0.652,4182,85,0.848
789218433,Existing Customer,33,F,Unknown,Married,$40K - $60K,Blue,1438.3,0.761,4528,86,0.686
790139583,Existing Customer,39,F,Graduate,Divorced,Less than $40K,Blue,1438.3,1.155,4386,64,0.778
720218658,Existing Customer,40,F,Unknown,Married,Unknown,Blue,3369,0.446,4501,96,0.714
747074058,Existing Customer,47,F,Unknown,Single,Unknown,Blue,7114,0.699,4758,81,0.5
719170683,Existing Customer,38,M,Unknown,Single,$80K - $120K,Blue,10972,0.697,4401,73,0.698
708753633,Existing Customer,45,F,Doctorate,Married,$40K - $60K,Blue,1438.3,0.712,4462,77,0.638
710780883,Existing Customer,48,F,Uneducated,Single,$40K - $60K,Blue,2446,0.86,4610,78,0.773
785237958,Attrited Customer,45,M,College,Married,$60K - $80K,Blue,3439,0.825,2661,35,0.296
711333933,Existing Customer,56,F,Post-Graduate,Single,$40K - $60K,Blue,3005,0.88,4586,72,0.756
710797833,Existing Customer,50,F,Graduate,Married,Less than $40K,Blue,2033,0.717,4360,95,0.696
720154533,Existing Customer,53,F,Graduate,Unknown,Less than $40K,Blue,2415,0.964,5063,78,0.733
719123958,Attrited Customer,40,M,Unknown,Divorced,$60K - $80K,Blue,5051,0.588,2137,45,0.552
780942633,Existing Customer,49,M,High School,Married,Unknown,Blue,3519,0.506,3552,68,0.619
720034983,Existing Customer,26,M,Unknown,Unknown,Less than $40K,Silver,10254,0.51,4258,68,0.838
717307158,Existing Customer,48,F,Unknown,Single,Less than $40K,Blue,1853,0.925,5331,79,0.612
708876183,Existing Customer,51,M,High School,Single,$60K - $80K,Silver,28673,0.537,3722,69,0.725
712660308,Attrited Customer,44,F,High School,Single,Less than $40K,Blue,1895,0.736,2472,40,0.429
715958583,Existing Customer,56,F,High School,Married,Less than $40K,Blue,2041,0.563,3588,63,0.432
771546708,Existing Customer,46,F,Graduate,Single,Less than $40K,Blue,1438.3,0.74,5013,81,1.025
711252258,Existing Customer,54,F,High School,Single,Less than $40K,Blue,1572,0.745,4148,54,0.862
772585008,Existing Customer,48,F,High School,Married,Unknown,Blue,3187,0.77,5111,90,0.667
751143858,Existing Customer,59,F,High School,Single,Unknown,Blue,7427,0.701,4636,91,0.82
708824958,Existing Customer,50,F,High School,Single,Less than $40K,Blue,1460,0.682,4265,63,0.615
819612933,Existing Customer,52,M,Graduate,Single,$80K - $120K,Blue,25410,0.559,5472,70,0.591
712804383,Existing Customer,56,F,College,Married,Less than $40K,Blue,2143,0.49,4684,82,0.907
790149483,Existing Customer,42,M,Uneducated,Single,$40K - $60K,Blue,8566,0.807,4195,89,0.854
712121508,Existing Customer,43,M,Uneducated,Single,$60K - $80K,Blue,1438.3,0.751,5200,89,0.679
778853358,Existing Customer,59,F,College,Single,Less than $40K,Blue,3297,0.861,4783,91,0.685
716512383,Existing Customer,39,F,High School,Married,Less than $40K,Blue,2816,0.742,4817,87,0.776
823548858,Attrited Customer,53,F,Graduate,Married,Unknown,Blue,10533,0.823,2585,48,0.714
712144158,Attrited Customer,53,F,Graduate,Single,Less than $40K,Blue,2370,0.562,2164,45,0.607
824560758,Attrited Customer,35,F,Graduate,Single,Less than $40K,Blue,1678,0.676,2475,61,0.694
757710783,Attrited Customer,36,F,Graduate,Married,Less than $40K,Blue,1493,0.721,2516,63,0.575
713081583,Existing Customer,51,F,Unknown,Married,Less than $40K,Blue,2350,0.873,4647,86,0.911
710481333,Attrited Customer,50,F,High School,Married,Less than $40K,Blue,2690,0.513,2272,57,0.541
721060083,Existing Customer,42,F,College,Married,Unknown,Blue,7226,0.661,4653,71,0.614
713759583,Existing Customer,54,F,High School,Married,Less than $40K,Blue,3173,0.801,4883,71,0.614
717547383,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,2890,0.736,4233,77,0.791
711683358,Attrited Customer,46,F,High School,Unknown,Less than $40K,Blue,3313,0.561,2135,44,0.419
710044308,Existing Customer,40,F,Graduate,Single,$40K - $60K,Blue,2625,0.544,2480,47,0.567
713101383,Existing Customer,44,F,Unknown,Married,$40K - $60K,Blue,1834,0.618,5402,87,0.611
757685733,Existing Customer,43,F,Graduate,Single,Less than $40K,Blue,3226,0.644,5066,75,0.786
717823383,Existing Customer,56,M,Unknown,Married,$60K - $80K,Blue,3426,0.734,4268,81,0.8
796029483,Existing Customer,49,F,Graduate,Married,Less than $40K,Blue,2174,0.657,3890,78,0.66
710099358,Existing Customer,60,F,Unknown,Single,$40K - $60K,Blue,3959,0.806,4935,92,0.804
713872008,Existing Customer,49,F,High School,Married,Less than $40K,Blue,2215,0.655,4656,72,0.636
788802483,Existing Customer,47,F,Uneducated,Unknown,Less than $40K,Blue,2814,0.658,4766,87,0.582
817988433,Existing Customer,56,M,Unknown,Single,$60K - $80K,Blue,6941,0.552,4097,78,0.592
823554783,Existing Customer,44,F,College,Single,Unknown,Blue,3269,0.797,5022,85,0.771
710643183,Existing Customer,42,F,High School,Single,Less than $40K,Blue,3172,0.588,4163,83,0.804
779859558,Attrited Customer,54,F,High School,Married,Less than $40K,Blue,2452,0.46,2398,29,0.318
798238008,Existing Customer,36,F,Uneducated,Married,Less than $40K,Blue,5070,0.536,4644,85,0.771
811974483,Existing Customer,56,M,Graduate,Single,$40K - $60K,Blue,1466,0.793,5110,86,0.593
778471758,Existing Customer,52,F,Graduate,Married,Less than $40K,Blue,2427,0.67,4663,85,0.771
718513233,Existing Customer,59,M,Graduate,Single,$120K +,Blue,17999,0.791,4740,78,0.95
718147233,Existing Customer,44,F,High School,Married,$40K - $60K,Blue,4553,0.514,4999,95,0.557
713700258,Existing Customer,55,F,Post-Graduate,Married,Unknown,Blue,2953,0.81,4644,79,0.612
780670083,Attrited Customer,39,F,Unknown,Unknown,$40K - $60K,Blue,4363,0.714,2596,48,0.846
711438033,Existing Customer,57,F,Graduate,Married,Less than $40K,Blue,1894,0.731,5750,73,0.872
712253058,Existing Customer,48,F,High School,Married,Less than $40K,Blue,2097,0.61,4189,83,0.976
713519508,Existing Customer,47,M,High School,Divorced,$60K - $80K,Blue,1983,0.726,5065,80,0.667
789992733,Existing Customer,50,F,Unknown,Unknown,Less than $40K,Blue,2210,0.843,4937,75,0.974
710110683,Existing Customer,52,M,College,Married,$60K - $80K,Blue,7879,0.726,4844,83,0.976
720260433,Existing Customer,46,F,High School,Married,$40K - $60K,Blue,3336,0.645,5577,95,0.759
714148758,Existing Customer,34,F,Post-Graduate,Married,Less than $40K,Blue,1726,1.009,5228,68,0.7
715522233,Existing Customer,45,F,Doctorate,Single,Less than $40K,Blue,2917,0.724,4878,92,0.804
712790358,Attrited Customer,39,F,Uneducated,Married,Unknown,Blue,3023,0.358,2219,44,0.63
714943233,Existing Customer,49,M,Doctorate,Married,$40K - $60K,Blue,1915,0.775,3911,80,0.778
789579033,Existing Customer,43,M,Graduate,Unknown,$40K - $60K,Blue,4878,0.665,5021,84,0.68
708952758,Existing Customer,41,F,College,Married,Less than $40K,Blue,2066,0.71,4887,76,0.617
721374033,Existing Customer,53,F,High School,Married,$40K - $60K,Blue,2164,0.624,4341,69,0.643
808891983,Existing Customer,42,F,Graduate,Unknown,Less than $40K,Blue,6250,0.644,4042,60,0.714
794516508,Existing Customer,43,F,High School,Married,Less than $40K,Blue,1484,0.532,4838,81,0.929
714032883,Existing Customer,45,M,College,Unknown,$40K - $60K,Blue,4718,0.927,4598,80,1
778722033,Existing Customer,44,F,Uneducated,Married,Less than $40K,Blue,2275,0.755,5626,77,1.081
823578483,Existing Customer,44,F,High School,Single,Less than $40K,Blue,1438.3,0.558,4429,78,0.529
715148658,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,3683,0.595,4684,86,0.755
709669533,Existing Customer,38,F,High School,Divorced,Less than $40K,Blue,2722,0.391,4488,88,0.833
787467858,Existing Customer,43,M,High School,Married,$80K - $120K,Silver,34516,0.59,4081,54,0.421
708671733,Existing Customer,48,M,Graduate,Married,$60K - $80K,Blue,2072,0.598,4091,71,0.651
709790058,Existing Customer,53,M,Graduate,Married,$120K +,Blue,6383,0.558,4985,87,0.776
712714008,Existing Customer,39,F,Unknown,Married,$40K - $60K,Blue,2725,0.876,4714,81,0.8
715191258,Existing Customer,47,F,Unknown,Married,Unknown,Blue,2675,0.679,4138,64,0.561
757722708,Existing Customer,42,M,College,Married,$60K - $80K,Blue,1438.3,0.887,4246,83,0.804
718086783,Existing Customer,50,M,Uneducated,Married,$120K +,Blue,13478,0.929,4738,56,0.867
815253708,Existing Customer,46,F,High School,Divorced,Less than $40K,Blue,2841,0.573,4144,73,0.78
715083633,Existing Customer,33,F,Uneducated,Married,Less than $40K,Blue,1830,0.639,5271,76,0.854
792098883,Existing Customer,37,M,Doctorate,Single,$120K +,Blue,2360,0.539,3696,82,0.822
711873858,Existing Customer,43,M,High School,Married,$60K - $80K,Blue,3717,0.796,4667,91,0.82
713931258,Attrited Customer,56,F,Graduate,Married,Less than $40K,Blue,1438.3,0.315,1988,42,0.355
787591008,Existing Customer,42,M,Uneducated,Divorced,$60K - $80K,Blue,2289,0.651,4955,83,0.627
801518958,Existing Customer,56,F,Graduate,Married,Unknown,Blue,5338,0.919,4139,69,0.865
713068833,Existing Customer,44,F,Uneducated,Single,Less than $40K,Blue,1438.3,0.762,4687,85,0.932
710566533,Existing Customer,40,M,Unknown,Married,$60K - $80K,Blue,2276,0.564,4159,67,0.718
789151983,Existing Customer,43,F,Graduate,Unknown,$40K - $60K,Blue,4091,0.774,5244,87,0.706
766673433,Existing Customer,45,M,Unknown,Married,$80K - $120K,Blue,3798,0.916,4512,80,0.778
807589908,Existing Customer,47,F,Unknown,Married,Less than $40K,Blue,1778,0.68,4189,80,0.667
708190158,Attrited Customer,38,F,High School,Single,Less than $40K,Blue,2920,0.983,2750,41,0.367
784895358,Attrited Customer,49,F,Graduate,Married,Less than $40K,Blue,1938,0.612,2870,49,0.75
